id,content_type,content,version,is_active
100585,instruction,- **Relevance:** Does it reflect the kind of person you are to the necessary audience?,1,True
100586,instruction,- **Clarity:** Is your role in the story clear? Are your values reflected clearly in the story?,1,True
100587,instruction,- **Distinctiveness:** Does the story indicate what is unique about you?,1,True
100588,instruction,- **Consistency:** Is the story consistent with the way you conduct your life now?,1,True
100589,heading,Activity 2.5.3a: Identity Story,1,True
100590,instruction,**Your First Story: The Identity Story**,1,True
100591,instruction,"This is not an autobiography. It should be about 1 page typed and needs to make sense of your values, work history, future goals, and your life mission. It is the story you tell yourself, the ideal which you try to live by.",1,True
100592,heading,Activity 2.5.3b: Professional Allegory,1,True
100593,instruction,**Your Second Story: The Allegory**,1,True
100594,instruction,"This single allegory should provide a window into your entire life. When done correctly, this story will communicate some combination of your values, your character, and your passion to the listener, without explicitly stating any of them.",1,True
100595,instruction,Use real stories from your past. Consider:<br>- A favorite place when you were young and what made it special<br>- How you overcame adversity or an obstacle when you were young<br>- An incident with someone whom you admired or who influenced you<br>- The most significant thing that happened to you when you were young,1,True
100596,heading,Module 2.5 Footnotes,1,True
100597,note,"7. Campbell, Joseph. *The Hero with a Thousand Faces.* Princeton University Press, 1949. Campbell's monomyth structure provides the universal framework for personal narrative.",1,True
100598,note,"8. Denning, Stephen. *The Leader's Guide to Storytelling.* San Francisco: Jossey-Bass, 2005. Denning's four criteria for identity stories guide the construction of effective professional narratives.",1,True
100599,note,"9. Slim, Pamela. *Body of Work.* New York: Portfolio/Penguin, 2013. Slim's concept of ""body of work"" informs weaving diverse experiences into a coherent professional narrative.",1,True
100600,note,"10. Organisation for Economic Co-operation and Development (OECD). ""Competency Framework."" The five-level competency framework is adapted from OECD standards.",1,True
100601,note,11. SOARED Framework is an original tool created by Braedon Long for this program.,1,True
100602,instruction,**Module 2.5 Complete**<br>**Part 2: Trunk Complete**,1,True
100603,heading,Part 2 Summary,1,True
100604,instruction,You have now:,1,True
100605,instruction,- ✅ Assessed your current life state,1,True
100606,instruction,- ✅ Clarified your work values and life values,1,True
100607,instruction,"- ✅ Identified your value compass (your ""light"")",1,True
100608,instruction,- ✅ Internalized the five designer mindsets,1,True
100609,instruction,- ✅ Established a reframing practice,1,True
100610,instruction,- ✅ Generated career possibilities through idea trees,1,True
100611,instruction,- ✅ Selected three career options,1,True
100612,instruction,- ✅ Created 5-year plans for each option,1,True
100613,instruction,- ✅ Identified your target competency level,1,True
100614,instruction,- ✅ Written your identity story and allegory,1,True
100615,instruction,**Carry forward into Part 3:**,1,True
100616,instruction,- Your three career options (with ratings and questions),1,True
100617,instruction,- Your identity story and allegory,1,True
100618,instruction,- Your value compass,1,True
100619,instruction,- The five mindsets,1,True
100620,heading,Part 3: Branches,1,True
100621,heading,Reaching Into the World,1,True
100622,heading,Overview,1,True
100623,instruction,Your roots are where you come from; they make you who you are and give you the foundation to reach towards the sky.,1,True
100624,instruction,"Your trunk is the present—it is the most robust and tangible part of you, where your past meets your future.",1,True
100625,instruction,"The branches above represent all the possible paths that lie in front of you. From the present, each is as likely as the next. You must understand these paths and grow towards your light.",1,True
100626,instruction,"Up to now, you have mapped out three potential futures, written out your story, and iterated your life mission.",1,True
100627,instruction,"From here, you are going to reach out into the world and find your next place of work. We've discussed before that the traditional method of finding work is not very effective.¹",1,True
100628,instruction,"**You have a lot to do in this part.** In each activity, move quickly. Be confident that you are taking the right steps and take them. Nothing you do here is permanent.",1,True
100629,instruction,We are firm believers in the idea that there is an excellent job for every person on this planet.,1,True
100630,instruction,"Rather than following the beaten path, you are going to forge your own.² In this part, you are going to:",1,True
100631,instruction,- Craft the image that you project into the world,1,True
100632,instruction,- Find companies who are doing things you are interested in,1,True
100633,instruction,- Find individuals doing the work you are interested in,1,True
100634,instruction,- Begin reaching out to those individuals,1,True
100635,heading,Module 3.1: Intentional Impressions,1,True
100636,heading,Module Overview,1,True
100637,instruction,**Focus:** Researching employer language and creating targeted content<br>**Purpose:** Analyze job descriptions for your target positions and craft content that speaks their language<br>**Estimated Time:** 2-3 hours<br>**Key Tools:** Job Analysis Tool,1,True
100638,instruction,**Outputs:**,1,True
100639,instruction,- Completed job description analysis (2-10 positions),1,True
100640,instruction,- Keyword and descriptor inventory,1,True
100641,instruction,- Resume content drafts,1,True
100642,instruction,- Professional summary and headline,1,True
100643,heading,Introduction,1,True
100644,instruction,"For much of this part, you are going to be using the Job Prospects tool. It is designed to help organize all of the information you will be gathering.",1,True
100645,instruction,"Today you will research the specific way employers describe the position you are interested in, start to get an idea of what problems they need to have solved, and how you are equipped to solve those problems.",1,True
100646,heading,Exercise 3.1.1: Initial Research,1,True
100647,instruction,**Purpose:** Analyze job descriptions to understand employer language and requirements.,1,True
100648,instruction,"Start with your first job option (from Exercise 2.3.3), or with the interviews that you have scheduled.",1,True
100649,heading,Activity 3.1.1a: Job Description Collection,1,True
100650,instruction,Find 2-10 job descriptions for your first job option from Part 2. **Hold off on applying to these positions**—be more prepared when you approach the companies.,1,True
100651,heading,Activity 3.1.1b: Job Analysis Documentation,1,True
100652,instruction,"Record the following for each position: Career Description, Job Title, Company Name, Job Description, Adjectives & Adverbs, Your Relevant Experience, Skills You Lack, Story Fit.",1,True
100653,instruction,Analyze job descriptions for your target positions.,1,True
100654,heading,Exercise 3.1.2: Writing Your Content,1,True
100655,instruction,**Purpose:** Rewrite your qualifications using employer language to create compelling professional content.,1,True
100656,instruction,"For this section, you will be rewriting your roots with the specific intention of relaying your skills and experiences to employers.",1,True
100657,heading,Activity 3.1.2a: Keyword Identification,1,True
100658,heading,Activity 3.1.2b: Credibility Inventory,1,True
100659,heading,Activity 3.1.2c: Job Title Definition,1,True
100660,heading,Activity 3.1.2d: Credential Rewriting,1,True
100661,instruction,Rewrite your credible traits using these guidelines:,1,True
100662,instruction,"a) Simple past & simple present tense<br>b) Phrases, not sentences – start with an active verb<br>c) Contain roughly one keyword (from job descriptions)<br>d) Are quantifiable whenever possible",1,True
100663,instruction,"**Examples:**<br>- Developed software which increased sales team efficiency by 6%<br>- Grew publication reach from 5,000 to 20,000 readers per month<br>- Maintained function of 458 machine units for five years with 0 failures",1,True
100664,instruction,Rewrite your credentials using employer language.,1,True
100665,heading,Activity 3.1.2e: Professional Summary,1,True
100666,heading,Activity 3.1.2f: Value Proposition,1,True
100667,heading,Activity 3.1.2g: Professional Bio,1,True
100668,heading,Activity 3.1.2h: Headline Creation,1,True
100669,heading,Module 3.1 Footnotes,1,True
100670,note,"1. Bolles, Richard N. *What Color Is Your Parachute?* Traditional application methods have significantly lower success rates than networking.",1,True
100671,note,"2. Banayan, Alex. *The Third Door.* New York: Currency, 2018.",1,True
100672,instruction,**Module 3.1 Complete**<br>Next: Module 3.2 - Constructing the Projection,1,True
100673,heading,Module 3.2: Constructing the Projection,1,True
100674,heading,Module Overview,1,True
100675,instruction,"**Focus:** Building your professional presence across all platforms<br>**Purpose:** Create a consistent, professional image across Google, social media, resume, and LinkedIn<br>**Estimated Time:** 3-4 hours<br>**Required:** Professional photograph",1,True
100676,instruction,**Outputs:**,1,True
100677,instruction,- Clean Google search results,1,True
100678,instruction,- Professional Social Media Profiles,1,True
100679,instruction,- Draft resume/CV,1,True
100680,instruction,- Complete LinkedIn profile,1,True
100681,heading,Introduction,1,True
100682,instruction,"Today, you will use the information you have gathered to tell your identity story in every reasonable and necessary format.",1,True
100683,instruction,**Now the rubber meets the road.**,1,True
100684,instruction,**You are going to need at least one professionally acceptable photograph:**,1,True
100685,instruction,"- Upper torso, face<br>- Presentable for your profession<br>- No alcohol or drugs<br>- Preferably alone<br>- Good lighting<br>- Genuine expression",1,True
100686,heading,Exercise 3.2.1: Google Audit,1,True
100687,instruction,**Purpose:** Ensure your online search results present you professionally.,1,True
100688,heading,Activity 3.2.1a: Search Yourself,1,True
100689,instruction,Clear your cookies. Open an incognito window. Google your name. Google your name and city. Consider using DuckDuckGo for unbiased results.,1,True
100690,heading,Activity 3.2.1b: Clean Up Results,1,True
100691,instruction,"For any unsavory posts: Untag yourself, ask the original poster to take the photo down, or take it down yourself.",1,True
100692,heading,Exercise 3.2.2: Social Media Update,1,True
100693,instruction,**Purpose:** Ensure your social media profiles present you professionally.,1,True
100694,heading,Activity 3.2.2a: Profile Picture Update,1,True
100695,instruction,Update your profile picture. Comb through all your profile pictures. Your photographs tell a story about you; make sure they tell the story you want.,1,True
100696,heading,Activity 3.2.2b: Privacy Settings,1,True
100697,instruction,Check your privacy settings. Make sure that you are comfortable with them. We suggest being comfortable adding professional contacts.,1,True
100698,heading,Activity 3.2.2c: Content Audit,1,True
100699,instruction,"Edit what you have posted. While political expression is your right, extreme views can be a turn off for employers. The last thing we want is for you to find the perfect job and then be denied an opportunity.",1,True
100700,heading,Activity 3.2.2d: About Section,1,True
100701,instruction,"Update your ""about"" section with a summary of your identity story (from Exercise 2.5.3a). Update your ""intro"" with your 6-10 word phrase (from Activity 3.1.2h).",1,True
100702,heading,Activity 3.2.2e: Photo Review,1,True
100703,instruction,Go through the photographs you are tagged in and the pictures you have posted. Make sure they are either private or professionally appropriate.,1,True
100704,heading,Exercise 3.2.3: Resume/CV Creation,1,True
100705,instruction,**Purpose:** Create a professional resume that tells your story using employer language.,1,True
100706,instruction,"Resume if you are looking in the US, Curriculum Vitae everywhere else.",1,True
100707,heading,Getting Past Automated Filters,1,True
100708,instruction,**First:** Use keywords and phrases listed in the job descriptions.,1,True
100709,instruction,"**Second:** Apply to smaller companies. Less competition, easier to stand out.",1,True
100710,heading,Resume Guidelines,1,True
100711,instruction,"**Do:**<br>- Use keywords, but do not overstuff<br>- Quantify any work that can be quantified<br>- Tell your story<br>- Be clear and concise<br>- Write every line in simple tense<br>- Focus on what you can do<br>- Use your potential employers' vocabulary",1,True
100712,instruction,**Don't:**<br>- Use bland statements that are difficult to prove<br>- Include explanations—save those for interviews<br>- Focus on things you cannot do<br>- Include references,1,True
100713,instruction,"**Show, Don't Tell:** Rather than expressing your characteristics, use examples that demonstrate them. You are not a ""capable leader""; you ""increased team efficiency by 30% in 3 months.""",1,True
100714,heading,Activity 3.2.3a: Resume Draft,1,True
100715,instruction,"Draft a presentable resume using all the skills you have learned: Tell your story, use keywords from job posts, describe your skills using quantifiable facts.",1,True
100716,instruction,Build your resume.,1,True
100717,instruction,"**This is a draft, an iteration. It is not the final copy.** Update your resume periodically throughout your life.",1,True
100718,heading,Exercise 3.2.4: LinkedIn Optimization,1,True
100719,instruction,"**Purpose:** Create a complete, professional LinkedIn profile that supports your networking efforts.",1,True
100720,instruction,"LinkedIn is an excellent tool for finding opportunities, networking, and engaging in your professional community.",1,True
100721,heading,Activity 3.2.4a: Profile Picture,1,True
100722,instruction,"Update your profile picture: Focus on your face from shoulders up, clean and clear, professionally presentable, visible to all LinkedIn members.",1,True
100723,heading,Activity 3.2.4b: Headline,1,True
100724,instruction,Fill in the headline section with your headline from Activity 3.1.2h.,1,True
100725,heading,Activity 3.2.4c: Current Position,1,True
100726,instruction,"List your current position if you are looking to move forward in your field. If you are dramatically switching fields, you are ""aspiring to be [title you are looking to have].""",1,True
100727,heading,Activity 3.2.4d: Profile Completion,1,True
100728,instruction,Complete your profile with as much relevant information as you see fit. Customize your LinkedIn Profile URL to include your full name.,1,True
100729,heading,Activity 3.2.4e: Experience & Education,1,True
100730,instruction,Input all of your relevant work experience and education. Use the same language as your resume. Be honest but use keywords from job descriptions.,1,True
100731,heading,Activity 3.2.4f: Professional Websites,1,True
100732,heading,Activity 3.2.4g: Group Membership,1,True
100733,instruction,Request to join 3-5 groups in the field that you are looking to enter.,1,True
100734,instruction,Build your list.,1,True
100735,instruction,**Module 3.2 Complete**<br>Next: Module 3.3 - Networking,1,True
100736,heading,Module 3.3: Networking,1,True
100737,heading,Module Overview,1,True
100738,instruction,**Focus:** Building professional relationships to access the hidden job market<br>**Purpose:** Learn and implement effective networking strategies<br>**Estimated Time:** 4-5 hours to learn + ongoing daily practice<br>**Key Tools:** Networking Tracker<br>**Critical:** Read this entire module before taking action,1,True
100739,instruction,**Outputs:**,1,True
100740,instruction,- Internalized networking mindsets,1,True
100741,instruction,- Conversation skills framework,1,True
100742,instruction,- Company research and contact lists,1,True
100743,instruction,- Active networking relationships,1,True
100744,heading,Introduction: Breaking Into the Hidden Job Market,1,True
100745,instruction,"Almost everything in life is, at its core, based on relationships. **Relationships hold the keys to the hidden job market.**",1,True
100746,instruction,"Even if you already have a pending interview, this is the absolute best way to prepare for that interview, and it will give you a unique edge over your competition.",1,True
100747,heading,Why This Method Works,1,True
100748,instruction,"**First,** an interview is a conversation. In the most successful interviews, the candidate and the employer build a sense of rapport.",1,True
100749,instruction,"**Second,** the employers' preferred method of finding quality hires is not sifting through resumes, but rather hiring someone that they know.¹",1,True
100750,instruction,"**Third,** by embracing the proper mindset, you will learn how real people doing your dream job found their way to where they are.",1,True
100751,instruction,"**Fourth,** you can use psychology to your advantage. By starting the conversation with genuine curiosity, focusing on them and their achievements, you are opening them up to build a real relationship.",1,True
100752,instruction,"**Fifth,** you are doing vital research while you are networking.",1,True
100753,instruction,**This method of networking is tried and true by the best job programs in the world. Why? Because it works.**,1,True
100754,heading,Exercise 3.3.1: Mindset in Practice,1,True
100755,instruction,**Purpose:** Internalize the five designer mindsets for effective networking.,1,True
100756,heading,What It Isn't,1,True
100757,instruction,"Do not fabricate stories about yourself and your capabilities. **Your story, your networking, must be genuine.** Authenticity does not mean remaining the same person. It means owning your journey.",1,True
100758,heading,Activity 3.3.1a: Awareness,1,True
100759,instruction,"Be aware of yourself, others, and your environment. Being aware of other people's needs, in the context of their personal and professional narrative, makes it easier to build genuine rapport.",1,True
100760,instruction,"**Always listen for the purpose of understanding, not for the sake of answering.**",1,True
100761,heading,Activity 3.3.1b: Curiosity,1,True
100762,instruction,"**To be genuinely curious, you must be genuinely present.** Curiosity is the drive and the will to drink the water, to walk through the door.",1,True
100763,instruction,**Curiosity means listening for an answer when you ask a question.**,1,True
100764,heading,Activity 3.3.1c: Bias to Action,1,True
100765,instruction,Always lean towards taking action. **The only wrong answer is inaction.** Be biased toward taking action.,1,True
100766,instruction,"**The more action you take, the harder you work, the more influence you have over your future.**",1,True
100767,heading,Activity 3.3.1d: Reframing,1,True
100768,instruction,**Turn every obstacle into an opportunity.** Reframe a lack of work experience to a complete commitment to honest hard work.,1,True
100769,instruction,"**Every path worth walking encounters rejection.** View rejection with enthusiasm—a chance to learn, to grow, a necessary step on the road to success.",1,True
100770,heading,Activity 3.3.1e: Radical Collaboration,1,True
100771,instruction,**Talk to people.** Remember that an interview is a two-way conversation. Finding a job means finding people to collaborate with.,1,True
100772,instruction,"**Always ask for help.** It is, in fact, a great show of strength.",1,True
100773,heading,Exercise 3.3.2: The Art of Conversation,1,True
100774,instruction,**Purpose:** Develop effective conversation skills for networking and interviews.,1,True
100775,instruction,**The secret? Be present and pay attention.** Embody the mindsets. Approach them with genuine curiosity.,1,True
100776,instruction,**Be interested in other people. Everyone has something brilliant to share.**,1,True
100777,heading,Activity 3.3.2a: Ten Principles for Better Conversations⁶,1,True
100778,instruction,"**1. Don't Multitask** – When you are talking with someone, be present in the conversation. **Do not look at or pick up your phone.**",1,True
100779,instruction,"**2. Don't Pontificate** – The goal is to collaborate, which means you have to invite dialogue.",1,True
100780,instruction,"**3. Use Open-Ended Questions** – Open-ended questions generally start with a ""w"" (who, what, when, where, how) and lack specifics.",1,True
100781,instruction,"**4. Go With The Flow** – Great ideas will occur to you while someone else is talking. Let them come, and let them go.",1,True
100782,instruction,"**5. If You Don't Know, Say That You Don't Know** – Don't lie about your abilities, knowledge, and skills.",1,True
100783,instruction,**6. Never Equate Your Experiences With Another Person's** – All experiences are individual.,1,True
100784,instruction,**7. Try Not To Repeat Yourself** – People hear you the first time. Respect their boundaries.,1,True
100785,instruction,"**8. Stay Out Of The Weeds** – Most of the time, people don't care about the details.",1,True
100786,instruction,**9. Listen** – Listening might be the most valuable skill in the world. **No one ever listened their way out of a job.**,1,True
100787,instruction,**10. Be Brief** – Respect others' time.,1,True
100788,heading,Exercise 3.3.3: Target Information,1,True
100789,instruction,**Purpose:** Understand what information to gather from networking conversations.,1,True
100790,instruction,**The main goal is to build and create professional rapport.**,1,True
100791,heading,Activity 3.3.3a: Information Framework,1,True
100792,instruction,"**About Them:** Origin story, what took them into the work, preferred work conditions, things they wish they knew coming into the industry, traits that fuel their success.",1,True
100793,instruction,"**From Them:** Contacts within the org, workplace attitude, do's and don'ts, possible industry contacts.",1,True
100794,instruction,"**Always offer help before leaving.** Ask: ""Is there any way I can help you?""",1,True
100795,heading,Exercise 3.3.4: The Process of Networking,1,True
100796,instruction,**Purpose:** Implement a systematic approach to building your professional network.,1,True
100797,instruction,"**From this point onwards, build your network each and every day.**",1,True
100798,heading,The 5-Step Networking Process,1,True
100799,instruction,1. Decide what type of company you want to work for<br>2. Build a list of companies who could be a good fit<br>3. Research all of the companies on your list<br>4. Connect with recruiters and HR professionals<br>5. Reach out to people who work or have worked in those companies,1,True
100800,heading,Activity 3.3.4a: Step 1 – Decide What Type of Company,1,True
100801,instruction,The type of company you want to work for is determined by your compass (Exercise 2.1.3).,1,True
100802,heading,Activity 3.3.4b: Step 2 – Build a List of Companies,1,True
100803,instruction,**Build your list with this ratio:** 5 small companies : 3 medium companies : 2 large/massive companies,1,True
100804,instruction,**Company sizes:**<br>- Massive: 2500+ employees<br>- Large: 500-2500 employees<br>- Medium: 150-500 employees<br>- Small: less than 150 people,1,True
100805,instruction,**The Magic Number 150:** Companies around this size often take care of their people.,1,True
100806,heading,Where to Find Companies,1,True
100807,instruction,"**People You Know:** Start with close friends and family, then move to acquaintances or **weak ties**.",1,True
100808,instruction,**Google:** Google companies that share your values.,1,True
100809,instruction,**LinkedIn:** Use advanced searches and company pages to find similar companies.,1,True
100810,heading,Activity 3.3.4c: Building Your Company List,1,True
100811,instruction,Build your initial company list (10 companies).,1,True
100812,heading,Activity 3.3.4d: Step 3 – Research Companies,1,True
100813,instruction,"For your immediate needs, you want to know: The service they provide, their origin story, their mission statement, the story they tell.",1,True
100814,instruction,"**The best stories are founded in truth.** To effectively tell honest stories, you must do thorough research.",1,True
100815,heading,Activity 3.3.4e: Step 4 – Connect with Recruiters and HR,1,True
100816,instruction,Recruiters and HR professionals are connectors. Think of them like the hub of a wheel.,1,True
100817,heading,Connection Request Template,1,True
100818,instruction,"Dear [recruiter's name], I am very interested in joining [company name] on their journey to [company mission]. I am a [position title] looking for the next step in my mission to [6-10 word summary of life mission]. Are you the recruiter who handles these kinds of positions? If not, will you direct me to the recruiter who does? Could we set up a time to talk about your organization?",1,True
100819,heading,Activity 3.3.4f: Step 5 – Build Relationships,1,True
100820,instruction,"**Up to 85% of new hires come from employee references.** By building relationships with employees in your target industry, you are creating the best possible odds.",1,True
100821,instruction,**Never directly ask these people for jobs.** Approach them with curiosity. You are looking for advice and insight.,1,True
100822,instruction,"**The key is to ask for advice.** Ask to meet for coffee, lunch, or to speak on the phone. **You never want to ask for more than 20 minutes of their time.**",1,True
100823,instruction,**Past employees** are wonderful sources of information. A positive review from someone without much incentive to give one is precious.,1,True
100824,heading,Exercise 3.3.5: Preparation,1,True
100825,instruction,**Purpose:** Prepare effectively for networking meetings and negotiations.,1,True
100826,heading,Activity 3.3.5a: Meeting Preparation,1,True
100827,instruction,**5-10 days prior:**<br>- Research the company and the person<br>- Come prepared with a few genuine questions<br>- Ask what brought the individual to the company<br>- Establish how your story and the company story intersect,1,True
100828,instruction,**Immediately before:**<br>- Take written questions<br>- Pen and paper<br>- Solid copy resume<br>- Dress for the job<br>- Review research & story intersection<br>- Breathe,1,True
100829,instruction,**After:**<br>- Send thank you notes to secretary and individual within 24 hours,1,True
100830,heading,Activity 3.3.5b: Negotiation Preparation,1,True
100831,instruction,"Before officially accepting any job, negotiate your salary and benefits. **There is no downside to negotiating your salary.**",1,True
100832,instruction,**Three figures to identify:**,1,True
100833,instruction,1. **Your needs (BATNA)** – Your absolute minimum. Review your needs from Part 1. **Never accept less than what you are worth and what you need.**,1,True
100834,instruction,2. **Your market value** – Use websites like glassdoor.com to identify salary ranges.,1,True
100835,instruction,3. **Your benefits valuation** – Understand how valuable benefits packages are to you.,1,True
100836,instruction,**Execution:** Start with the most that you can defend. **You will only ever get what you negotiate for.** Never accept less than your BATNA.,1,True
100837,heading,Module 3.3 Footnotes,1,True
100838,note,"1. Bolles, Richard N. *What Color Is Your Parachute?* Networking is far more effective than traditional application methods.",1,True
100839,note,"6. Headlee, Celeste. *We Need to Talk: How to Have Conversations That Matter.* New York: Harper Wave, 2017.",1,True
100840,note,"7. Gladwell, Malcolm. *The Tipping Point.* New York: Little, Brown and Company, 2000. The ""rule of 150.""",1,True
100841,note,"8. Granovetter, Mark S. ""The Strength of Weak Ties."" *American Journal of Sociology* 78, no. 6 (1973).",1,True
100842,instruction,**Module 3.3 Complete**<br>Next: Module 3.4 - Research,1,True
100843,heading,Module 3.4: Research,1,True
100844,heading,Module Overview,1,True
100845,instruction,**Focus:** Deep company and contact investigation<br>**Purpose:** Conduct thorough research on potential employers and contacts before outreach<br>**Estimated Time:** 3-4 hours per research round<br>**Key Tools:** Company Research Tool,1,True
100846,instruction,**Outputs:**,1,True
100847,instruction,- Complete company profiles (10+ companies),1,True
100848,instruction,- Gatekeeper contact lists,1,True
100849,instruction,- Target employee contact lists,1,True
100850,heading,Introduction,1,True
100851,instruction,**Careful research is paramount to your success.** Use the skills and techniques discussed in Module 3.3.,1,True
100852,heading,Exercise 3.4.1: Company Research Rounds,1,True
100853,instruction,**Purpose:** Systematically research companies using the 5:3:2 ratio.,1,True
100854,heading,Activity 3.4.1a: Research Checklist,1,True
100855,instruction,"For each company, complete: Basic Information, Company Story, Culture & Reputation, Fit Analysis.",1,True
100856,instruction,Research each company on your list.,1,True
100857,heading,Activity 3.4.1b: Research Round Tracker,1,True
100858,instruction,Track your company research rounds.,1,True
100859,heading,Exercise 3.4.2: Contact Identification,1,True
100860,instruction,**Purpose:** Identify gatekeepers and target employees for each company.,1,True
100861,heading,Activity 3.4.2a: Gatekeeper Identification,1,True
100862,instruction,"Search LinkedIn for: recruiter, talent acquisition, human resources, HR. Record: Name, title, LinkedIn URL, mutual connections.",1,True
100863,instruction,Track contacts for each company.,1,True
100864,heading,Activity 3.4.2b: Target Employee Identification,1,True
100865,instruction,"For each company, identify 2-3 people doing the work you want to do.",1,True
100866,instruction,Track contacts for each company.,1,True
100867,instruction,**Module 3.4 Complete**<br>Next: Module 3.5 - Action,1,True
100868,heading,Module 3.5: Action,1,True
100869,heading,Module Overview,1,True
100870,instruction,"**Focus:** Active networking and relationship building<br>**Purpose:** Execute your networking strategy through daily outreach, meetings, and relationship development<br>**Estimated Time:** Ongoing daily commitment<br>**Key Tools:** Networking Tracker",1,True
100871,instruction,**Critical:** Any given conversation could lead to a job offer—treat every interaction accordingly,1,True
100872,instruction,**Goal:** Multiple quality job offers to choose from,1,True
100873,heading,Introduction,1,True
100874,instruction,It is time to take action and start building your professional network. **Review Module 3.3 if you have any doubts or questions.**,1,True
100875,heading,Exercise 3.5.1: LinkedIn Network Growth,1,True
100876,instruction,**Purpose:** Systematically expand your professional network.,1,True
100877,heading,Activity 3.5.1a: Daily Connection Requests,1,True
100878,instruction,**Daily targets:**<br>- Send 5-10 connection requests to people in your industry<br>- Personalize each request<br>- Accept all reasonable incoming requests,1,True
100879,instruction,Track your daily connection requests.,1,True
100880,heading,Exercise 3.5.2: Outreach Campaign,1,True
100881,instruction,**Purpose:** Initiate conversations with gatekeepers and target employees.,1,True
100882,heading,Activity 3.5.2a: Gatekeeper Outreach,1,True
100883,instruction,Contact recruiters and HR professionals using the template from Activity 3.3.4e.,1,True
100884,instruction,Track your outreach to contacts.,1,True
100885,heading,Activity 3.5.2b: Target Employee Outreach,1,True
100886,instruction,"Remember:<br>- Ask for advice, not jobs<br>- Request no more than 19 minutes<br>- Approach with genuine curiosity<br>- Offer help in return",1,True
100887,instruction,Track your outreach to contacts.,1,True
100888,heading,Exercise 3.5.3: Informational Meetings,1,True
100889,instruction,**Purpose:** Conduct effective networking conversations.,1,True
100890,heading,Activity 3.5.3a: Meeting Preparation Checklist,1,True
100891,instruction,Before each meeting:<br>- [ ] Researched the company thoroughly<br>- [ ] Researched the individual<br>- [ ] Prepared 5-7 genuine questions<br>- [ ] Reviewed how your story aligns with theirs<br>- [ ] Printed resume (just in case)<br>- [ ] Pen and paper ready<br>- [ ] Set 17-minute alarm (for 19-minute meetings)<br>- [ ] Dressed appropriately<br>- [ ] Practiced breathing/centering,1,True
100892,instruction,Complete your meeting preparation checklist.,1,True
100893,heading,Activity 3.5.3b: Meeting Notes Template,1,True
100894,instruction,Record notes from your meeting.,1,True
100895,heading,Exercise 3.5.4: Relationship Development,1,True
100896,instruction,**Purpose:** Convert initial contacts into lasting professional relationships.,1,True
100897,heading,Activity 3.5.4a: Follow-Up System,1,True
100898,instruction,**After every meeting:**<br>1. Send thank you note within 24 hours<br>2. Connect on LinkedIn with personalized note<br>3. Follow up on any referrals within 1 week<br>4. Add contact to your relationship management system<br>5. Schedule reminder to check in within 2-4 weeks,1,True
100899,heading,Activity 3.5.4b: Referral Chain Tracking,1,True
100900,instruction,**Goal:** Earn at least one referral from each positive contact.,1,True
100901,instruction,Track referrals from your contacts.,1,True
100902,heading,Exercise 3.5.5: Opportunity Development,1,True
100903,instruction,**Purpose:** Convert relationships into concrete opportunities.,1,True
100904,heading,Activity 3.5.5a: Opportunity Tracker,1,True
100905,instruction,"Seize any opportunity: Shadowing, workplace visits, meeting co-workers, attending company events, informal coffee meetings.",1,True
100906,instruction,Track opportunities as they develop.,1,True
100907,heading,Daily Action Checklist,1,True
100908,instruction,Use this checklist daily throughout your job search:,1,True
100909,instruction,**Morning:**<br>- [ ] Review today's scheduled meetings/calls<br>- [ ] Send any pending follow-up emails<br>- [ ] Check LinkedIn for messages and connection acceptances,1,True
100910,instruction,**Midday:**<br>- [ ] Send 5-10 new connection requests<br>- [ ] Research 1-2 new companies<br>- [ ] Reach out to 2-3 new contacts,1,True
100911,instruction,**Evening:**<br>- [ ] Update networking spreadsheet<br>- [ ] Send thank you notes for any meetings<br>- [ ] Plan tomorrow's outreach<br>- [ ] Log flow tracking (Exercise 1.3.2c)<br>- [ ] Practice skill sharpening (Exercise 1.5.1b)<br>- [ ] Complete mindfulness practice (Exercise 1.5.3a)<br>- [ ] Reframe any rejections (Exercise 2.2.3),1,True
100912,heading,Module 3.5 Key Reminders,1,True
100913,instruction,"1. **Approach with curiosity, NOT job requests**<br>2. **Ask for advice and insights**<br>3. **Request referrals to others**<br>4. **Offer help before leaving**<br>5. **Send thank you notes**<br>6. **Track all interactions**<br>7. **Be persistent but respectful**<br>8. **Any conversation could lead to an offer**",1,True
100914,instruction,**Module 3.5 Complete**<br>**Part 3: Branches Complete**,1,True
100915,heading,Program Summary: The Dream Tree,1,True
100916,instruction,You have now completed all three parts of The Dream Tree:,1,True
100917,heading,Part 1: Roots – Understanding Your Foundation,1,True
100918,instruction,"- Documented your skills, talents, and knowledge<br>- Identified your environmental and people preferences<br>- Mapped your flow states and priorities<br>- Explored your relationships and self-understanding<br>- Established daily practices for growth",1,True
100919,heading,Part 2: Trunk – Connecting Your Past to Your Future,1,True
100920,instruction,"- Clarified your work and life values<br>- Identified your value compass (your ""light"")<br>- Mastered the five designer mindsets<br>- Generated career possibilities<br>- Selected and planned three career paths<br>- Crafted your identity story",1,True
100921,heading,Part 3: Branches – Reaching Into the World,1,True
100922,instruction,- Created professional profiles and presence<br>- Learned effective networking strategies<br>- Built your company research system<br>- Began active relationship building<br>- Developed your negotiation skills,1,True
100923,heading,Ongoing Practices,1,True
